precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,windspeed_10m_max,windgusts_10m_max,sunshine_duration,shortwave_radiation_sum,et0_fao_evapotranspiration,precipitation_hours,rain_sum,snowfall_sum,weathercode,pressure_msl_mean,dewpoint_2m_mean,date
0.2,0.1,-5.6,-3.0,13.1,26.6,17888.29,4.42,0.47,2.0,0.0,0.14,71,1019.7,-6.1,2023-01-29
0.7,1.0,-5.4,-1.5,23.5,43.9,3600.0,3.03,0.67,2.0,0.0,0.49,73,1011.3,-5.7,2023-01-30
3.7,2.9,-2.0,-0.3,19.1,33.8,5633.38,2.83,0.41,13.0,0.2,2.45,73,1006.5,-2.6,2023-01-31
1.2,1.6,-2.9,-0.7,22.2,39.6,3987.39,3.09,0.38,6.0,0.0,0.84,73,1006.9,-2.4,2023-02-01
1.0,3.4,-1.7,0.6,16.6,32.0,22709.35,4.83,0.52,6.0,0.4,0.42,73,1007.3,-1.6,2023-02-02
1.2,1.8,-2.5,-0.7,19.3,35.3,11030.19,3.51,0.42,5.0,0.0,0.84,73,1012.6,-2.7,2023-02-03
0.2,-0.9,-4.5,-2.4,16.9,30.2,10800.0,4.74,0.55,2.0,0.0,0.14,71,1016.2,-5.8,2023-02-04
1.7,-1.2,-4.6,-2.7,22.3,40.3,0.0,2.01,0.5,13.0,0.1,1.12,71,1024.9,-5.9,2023-02-05
0.5,-1.9,-4.3,-3.0,19.1,35.6,5574.39,3.44,0.57,3.0,0.0,0.42,71,1033.0,-6.8,2023-02-06
1.8,-2.0,-7.2,-3.8,16.1,31.0,22741.51,6.75,0.63,11.0,0.0,1.26,73,1035.3,-7.9,2023-02-07
0.0,-5.2,-9.9,-7.9,11.5,23.8,30851.48,7.72,0.46,0.0,0.0,0.0,3,1045.9,-10.8,2023-02-08
0.0,-0.6,-11.2,-6.0,13.0,24.5,28240.71,7.37,0.65,0.0,0.0,0.0,3,1041.8,-10.0,2023-02-09
0.0,1.5,-7.1,-3.4,19.1,35.6,32400.0,8.98,1.08,0.0,0.0,0.0,3,1032.6,-9.6,2023-02-10
1.2,2.2,-1.8,0.2,25.1,45.7,0.0,3.24,0.63,10.0,0.1,0.77,71,1025.0,-3.1,2023-02-11
1.4,1.4,-3.5,-0.8,29.7,51.8,34718.01,8.97,0.93,5.0,0.6,0.56,73,1025.2,-4.8,2023-02-12
0.4,2.2,-4.8,-0.8,24.4,46.4,1299.53,1.89,0.36,3.0,0.0,0.28,71,1027.8,-2.7,2023-02-13
1.0,4.2,-0.2,2.2,29.9,55.4,15927.35,5.06,0.76,8.0,1.0,0.0,51,1020.9,-0.5,2023-02-14
0.0,3.0,-2.3,-0.2,23.2,42.5,32400.0,9.44,1.14,0.0,0.0,0.0,3,1027.5,-5.4,2023-02-15
0.5,4.3,-1.0,0.8,12.3,22.0,10391.14,5.72,0.79,4.0,0.0,0.35,71,1024.8,-3.7,2023-02-16
0.4,2.5,-2.0,0.5,15.9,27.0,0.0,2.61,0.35,3.0,0.1,0.21,71,1017.5,-1.3,2023-02-17
6.8,6.6,0.2,3.6,33.2,63.0,21249.71,7.1,1.06,17.0,5.0,1.26,73,1005.5,0.5,2023-02-18
0.1,4.2,0.4,2.3,23.6,42.8,0.0,3.79,0.88,1.0,0.0,0.07,71,1006.4,-1.8,2023-02-19
3.3,3.5,-2.2,0.6,31.6,57.6,24829.49,8.19,1.29,6.0,0.3,2.1,75,1008.5,-5.1,2023-02-20
6.9,5.6,0.9,3.7,31.9,61.6,22862.38,6.27,0.81,13.0,5.0,1.33,73,996.1,1.4,2023-02-21
0.3,1.2,-4.8,-2.0,22.6,40.3,0.0,4.14,0.67,2.0,0.0,0.21,71,1014.3,-6.3,2023-02-22
0.0,-1.2,-7.8,-4.9,12.8,21.6,36038.86,11.78,1.02,0.0,0.0,0.0,0,1025.0,-12.1,2023-02-23
0.9,5.2,-5.1,0.5,31.4,55.1,13612.39,6.67,1.13,4.0,0.6,0.21,73,1013.0,-4.1,2023-02-24
3.2,10.4,1.1,4.9,25.3,47.5,28102.56,8.35,1.01,8.0,3.2,0.0,53,997.6,2.8,2023-02-25
0.0,4.2,0.1,2.0,18.8,34.9,2788.29,5.28,0.69,0.0,0.0,0.0,3,1006.6,-0.8,2023-02-26
0.2,1.0,-1.8,-0.3,16.6,32.0,12944.9,6.07,0.81,2.0,0.0,0.21,71,1022.0,-4.2,2023-02-27
0.0,1.6,-3.0,-1.5,16.8,30.2,31403.07,8.78,0.94,0.0,0.0,0.0,3,1028.6,-6.0,2023-02-28
0.3,3.8,-3.4,-0.3,22.6,43.6,3600.0,4.09,0.8,3.0,0.1,0.14,71,1022.9,-4.3,2023-03-01
0.0,5.9,-2.2,1.3,21.3,38.5,31061.19,9.19,1.1,0.0,0.0,0.0,3,1021.5,-2.8,2023-03-02
0.0,5.2,-1.2,2.0,19.6,36.7,21306.26,7.5,1.05,0.0,0.0,0.0,3,1014.6,-1.7,2023-03-03
0.0,4.6,-0.9,0.9,30.6,57.6,13454.48,7.67,1.08,0.0,0.0,0.0,3,1006.8,-3.1,2023-03-04
0.5,2.4,-4.2,-0.8,27.2,50.8,27269.09,11.22,1.53,2.0,0.0,0.35,73,1006.5,-8.2,2023-03-05
1.0,2.7,-3.7,-0.9,18.2,36.4,34757.4,12.06,1.28,6.0,0.1,0.7,73,1007.4,-6.7,2023-03-06
1.6,5.6,-2.7,1.0,18.1,36.4,12406.94,5.59,0.8,6.0,0.4,0.91,73,1005.9,-2.9,2023-03-07
0.3,9.6,-2.7,3.1,27.3,48.2,24328.16,8.09,1.13,3.0,0.3,0.0,51,1003.4,-0.3,2023-03-08
7.9,13.1,-0.9,6.1,24.2,44.3,12748.86,7.56,1.23,8.0,7.9,0.0,63,998.9,3.2,2023-03-09
0.3,6.9,-0.4,2.8,21.9,38.5,25568.6,9.55,1.09,2.0,0.3,0.0,51,1004.1,-0.0,2023-03-10
6.5,8.4,3.2,5.9,22.0,39.6,3600.0,4.44,0.59,11.0,6.5,0.0,61,994.5,4.5,2023-03-11
5.6,7.3,-0.9,1.9,35.8,65.9,15961.25,8.47,1.18,13.0,2.7,2.03,73,1000.9,-2.2,2023-03-12
0.0,7.3,-3.7,2.2,25.3,49.3,26708.42,11.88,1.82,0.0,0.0,0.0,3,1017.9,-4.6,2023-03-13
0.0,11.6,2.7,6.9,29.1,53.3,39322.14,14.4,3.06,0.0,0.0,0.0,3,1012.6,-3.0,2023-03-14
0.0,11.6,1.9,6.0,25.9,45.7,39420.5,14.48,2.06,0.0,0.0,0.0,3,1009.0,1.0,2023-03-15
0.2,6.3,1.9,4.3,21.1,38.5,0.0,3.15,0.52,2.0,0.2,0.0,51,1012.4,2.4,2023-03-16
1.0,4.0,1.3,2.5,23.1,41.8,0.0,3.87,0.64,7.0,0.9,0.07,71,1022.8,0.1,2023-03-17
0.0,7.3,0.0,3.4,13.6,27.7,15280.15,8.72,1.16,0.0,0.0,0.0,3,1027.0,-0.2,2023-03-18
0.0,8.5,-2.9,2.7,9.3,17.6,42646.38,16.07,1.79,0.0,0.0,0.0,3,1024.3,-1.1,2023-03-19
0.0,10.9,-1.8,4.2,9.0,21.2,37233.49,14.83,1.85,0.0,0.0,0.0,3,1019.1,-0.3,2023-03-20
0.0,14.9,0.9,7.1,13.9,23.8,38171.07,15.05,2.1,0.0,0.0,0.0,3,1013.7,3.4,2023-03-21
0.1,12.6,3.4,7.4,11.3,23.8,41736.49,12.41,1.59,1.0,0.1,0.0,51,1016.5,4.6,2023-03-22
0.0,15.6,3.2,9.5,16.6,31.0,11491.74,8.83,1.63,0.0,0.0,0.0,3,1015.1,4.8,2023-03-23
0.0,18.2,8.9,12.9,17.7,32.8,28800.0,12.09,2.54,0.0,0.0,0.0,3,1011.2,6.8,2023-03-24
6.1,16.5,11.4,13.3,18.3,31.7,14611.95,7.59,2.01,6.0,6.1,0.0,61,1005.3,7.7,2023-03-25
1.4,13.1,5.9,10.2,19.0,34.6,21785.63,9.79,1.48,11.0,1.4,0.0,51,1002.1,7.1,2023-03-26
0.3,13.9,3.5,8.8,15.9,28.4,36810.77,14.96,2.39,2.0,0.3,0.0,51,1003.2,3.0,2023-03-27
24.1,9.8,-1.2,6.0,38.1,69.1,0.0,2.08,0.74,20.0,18.8,3.71,75,998.2,3.5,2023-03-28
1.3,1.4,-1.9,-0.5,38.4,68.0,649.13,6.49,1.09,7.0,0.0,0.91,73,1010.8,-4.8,2023-03-29
0.0,7.0,-4.1,1.0,17.3,34.9,43200.0,19.4,1.95,0.0,0.0,0.0,3,1018.0,-4.7,2023-03-30
1.6,7.0,2.3,4.9,11.5,22.7,0.0,4.51,0.99,7.0,1.6,0.0,53,1007.8,0.3,2023-03-31
3.2,14.4,4.1,8.9,23.3,42.5,28442.45,12.94,1.92,7.0,3.2,0.0,61,1003.3,5.8,2023-04-01
8.9,9.7,6.9,8.3,15.9,31.3,0.0,3.76,0.59,16.0,8.9,0.0,61,1006.2,7.3,2023-04-02
5.3,7.9,3.0,6.0,21.3,38.9,0.0,3.39,0.56,21.0,5.3,0.0,53,1011.0,4.8,2023-04-03
1.3,6.6,1.3,3.6,16.9,31.3,1022.76,6.89,0.96,3.0,1.3,0.0,53,1017.0,1.0,2023-04-04
9.4,7.0,2.7,4.7,24.0,42.8,0.0,4.03,0.46,15.0,9.2,0.14,71,1013.2,3.9,2023-04-05
5.6,12.4,7.8,9.8,22.5,42.5,10397.15,5.24,1.01,17.0,5.6,0.0,53,1010.0,7.5,2023-04-06
0.0,11.2,4.8,7.8,13.9,23.8,30409.81,14.29,1.98,0.0,0.0,0.0,3,1018.3,2.8,2023-04-07
1.3,15.6,6.9,10.1,14.4,32.8,31460.87,14.34,2.12,10.0,1.3,0.0,51,1021.2,6.8,2023-04-08
7.8,15.8,4.6,9.6,20.3,37.1,30136.89,16.35,2.29,8.0,7.8,0.0,63,1021.8,6.9,2023-04-09
7.2,13.1,7.8,9.8,18.1,37.1,15996.41,9.9,1.45,17.0,7.2,0.0,63,1021.8,7.2,2023-04-10
0.1,15.9,4.7,10.4,20.9,40.3,32321.31,16.9,3.03,1.0,0.1,0.0,51,1016.4,2.8,2023-04-11
20.8,10.4,8.2,9.3,18.9,33.8,0.0,3.29,0.77,22.0,20.8,0.0,61,1006.4,7.2,2023-04-12
0.8,12.1,6.6,9.7,11.9,24.5,7200.0,6.82,1.1,5.0,0.8,0.0,51,1005.4,7.7,2023-04-13
0.7,9.5,6.8,8.2,18.2,34.2,2517.36,4.59,0.91,6.0,0.7,0.0,51,1011.6,5.8,2023-04-14
7.7,9.7,4.9,7.1,26.6,49.0,1478.0,8.22,1.46,6.0,7.7,0.0,63,1017.9,3.2,2023-04-15
0.7,9.5,6.6,8.0,16.9,31.7,0.0,5.76,0.94,5.0,0.7,0.0,51,1022.2,5.7,2023-04-16
0.0,14.0,6.8,10.0,15.9,32.0,39084.04,18.66,2.97,0.0,0.0,0.0,3,1022.9,3.1,2023-04-17
0.3,12.1,6.2,8.8,16.4,28.8,1149.55,7.26,1.71,2.0,0.3,0.0,51,1020.2,2.4,2023-04-18
0.1,15.6,4.9,10.6,20.3,37.8,32332.47,15.89,2.68,1.0,0.1,0.0,51,1015.0,5.0,2023-04-19
3.9,10.8,6.5,8.9,22.8,40.3,0.0,2.77,1.34,10.0,3.9,0.0,53,1013.8,3.5,2023-04-20
0.6,12.1,5.3,9.2,26.5,50.8,18574.89,13.64,2.02,3.0,0.6,0.0,51,1012.0,4.2,2023-04-21
0.0,16.5,5.8,11.1,15.2,30.6,50264.73,21.27,3.42,0.0,0.0,0.0,3,1012.5,3.8,2023-04-22
0.1,17.3,8.3,12.6,10.4,17.3,44165.42,19.52,3.25,1.0,0.1,0.0,51,1016.4,5.1,2023-04-23
1.0,17.8,4.9,11.8,15.8,33.5,50400.0,21.8,3.63,3.0,1.0,0.0,53,1014.3,4.6,2023-04-24
0.0,18.1,6.2,12.5,14.5,31.7,50400.0,22.72,3.77,0.0,0.0,0.0,2,1008.7,5.3,2023-04-25
1.8,15.4,7.8,11.4,18.4,36.0,23368.81,11.34,1.88,8.0,1.8,0.0,53,1006.1,7.7,2023-04-26
6.5,10.6,6.4,7.8,22.0,41.4,0.0,4.2,0.91,17.0,6.5,0.0,61,1011.6,5.3,2023-04-27
0.0,12.6,5.3,8.7,25.5,48.2,50400.0,19.84,3.23,0.0,0.0,0.0,3,1017.5,0.8,2023-04-28
0.0,14.1,3.4,8.7,17.2,34.6,50400.0,25.32,3.58,0.0,0.0,0.0,3,1018.5,1.0,2023-04-29
0.0,12.7,4.9,9.1,22.7,42.5,27186.06,14.51,2.61,0.0,0.0,0.0,3,1014.1,1.7,2023-04-30
0.0,14.8,5.3,9.9,26.6,51.1,47735.35,24.19,3.61,0.0,0.0,0.0,3,1017.7,2.1,2023-05-01
0.0,17.8,3.0,11.0,15.9,31.0,50400.0,25.5,4.22,0.0,0.0,0.0,3,1024.3,2.3,2023-05-02
0.0,22.1,9.4,15.0,21.1,40.3,45211.38,22.4,4.44,0.0,0.0,0.0,3,1022.4,5.9,2023-05-03
0.3,18.6,9.1,13.1,19.1,36.0,32330.51,17.77,3.04,2.0,0.3,0.0,51,1022.6,9.0,2023-05-04
0.0,15.6,8.9,11.1,14.3,30.6,32424.24,17.06,2.95,0.0,0.0,0.0,3,1022.1,4.2,2023-05-05
0.0,12.9,4.8,8.6,17.5,36.0,50400.0,26.76,3.7,0.0,0.0,0.0,3,1024.9,0.2,2023-05-06
0.1,11.1,5.2,7.9,16.6,31.0,1692.6,9.33,2.54,1.0,0.1,0.0,51,1026.0,-2.5,2023-05-07
0.1,12.5,6.9,9.1,20.8,40.7,17901.72,14.96,3.16,1.0,0.1,0.0,51,1027.9,-1.8,2023-05-08
0.0,13.1,4.3,9.1,17.7,35.6,26872.49,16.34,3.09,0.0,0.0,0.0,3,1028.3,-1.8,2023-05-09
0.2,13.7,4.3,9.4,13.4,27.0,30871.53,16.44,2.97,1.0,0.2,0.0,51,1025.2,-0.6,2023-05-10
0.0,16.0,4.3,11.0,11.7,25.9,44198.32,19.89,3.56,0.0,0.0,0.0,3,1024.9,0.3,2023-05-11
0.1,19.5,5.2,13.1,9.7,25.9,51262.16,25.09,4.11,1.0,0.1,0.0,51,1024.8,4.7,2023-05-12
0.0,21.8,8.1,15.9,10.3,25.2,51223.54,25.1,4.51,0.0,0.0,0.0,1,1024.2,5.7,2023-05-13
0.0,24.1,10.8,18.1,12.0,23.4,50400.0,25.86,5.23,0.0,0.0,0.0,2,1021.9,4.9,2023-05-14
0.0,25.2,10.6,18.7,16.1,32.8,48951.84,23.62,5.32,0.0,0.0,0.0,3,1017.8,6.0,2023-05-15
0.2,21.1,14.5,16.8,21.4,41.8,18573.51,12.82,3.67,2.0,0.2,0.0,51,1016.3,6.9,2023-05-16
0.0,25.0,12.9,19.4,19.4,37.1,39129.78,20.36,5.15,0.0,0.0,0.0,3,1017.2,8.6,2023-05-17
0.0,26.2,13.6,20.3,13.7,28.8,52418.21,26.38,5.71,0.0,0.0,0.0,3,1019.1,7.3,2023-05-18
0.0,21.8,15.5,18.9,21.8,42.1,28650.37,16.01,3.83,0.0,0.0,0.0,3,1022.2,10.5,2023-05-19
0.0,22.4,13.6,17.9,22.1,42.8,53122.6,27.48,5.59,0.0,0.0,0.0,1,1023.9,7.9,2023-05-20
0.0,20.0,9.9,15.4,19.6,40.3,53881.74,26.72,5.3,0.0,0.0,0.0,3,1022.2,3.9,2023-05-21
0.0,23.5,10.5,17.3,17.8,35.3,52983.97,26.08,5.64,0.0,0.0,0.0,3,1018.3,4.1,2023-05-22
1.7,23.5,12.3,18.6,16.7,36.0,50597.07,21.88,4.61,2.0,1.7,0.0,61,1014.5,9.0,2023-05-23
0.2,24.2,13.1,19.2,12.3,29.2,52412.43,20.82,4.0,1.0,0.2,0.0,51,1014.4,12.1,2023-05-24
0.0,25.7,14.4,20.8,13.6,30.2,54516.33,25.59,5.21,0.0,0.0,0.0,3,1015.8,12.0,2023-05-25
0.0,26.2,15.2,21.7,15.5,33.1,54468.39,26.72,5.69,0.0,0.0,0.0,3,1015.6,10.8,2023-05-26
9.5,23.0,16.1,19.6,22.3,43.6,54184.08,20.77,4.42,5.0,9.5,0.0,63,1015.8,12.0,2023-05-27
0.0,20.4,12.6,16.6,19.5,35.6,56645.25,29.01,5.64,0.0,0.0,0.0,0,1018.8,5.5,2023-05-28
0.0,22.0,9.3,16.3,11.0,24.8,56675.01,29.07,5.3,0.0,0.0,0.0,3,1018.6,5.4,2023-05-29
0.0,24.0,11.1,18.4,15.2,31.0,56702.94,29.12,5.78,0.0,0.0,0.0,0,1015.8,7.0,2023-05-30
0.0,21.6,13.6,17.7,19.4,40.0,57160.46,27.71,5.41,0.0,0.0,0.0,2,1017.1,6.8,2023-05-31
0.0,26.0,10.6,19.3,11.3,28.1,57107.36,28.84,5.97,0.0,0.0,0.0,3,1015.2,6.4,2023-06-01
0.8,28.8,14.4,21.0,26.9,53.6,46800.0,25.44,6.0,3.0,0.8,0.0,51,1010.1,8.8,2023-06-02
0.7,18.8,9.8,14.6,25.4,49.7,47356.98,28.05,5.18,2.0,0.7,0.0,53,1017.2,3.0,2023-06-03
0.0,20.7,8.6,15.0,10.6,25.9,57397.82,27.89,4.89,0.0,0.0,0.0,3,1023.8,2.1,2023-06-04
0.0,23.1,9.2,17.6,10.3,23.0,40863.48,21.57,4.57,0.0,0.0,0.0,3,1022.5,4.1,2023-06-05
0.0,25.6,13.4,20.2,9.0,19.1,49259.18,21.98,4.5,0.0,0.0,0.0,3,1021.2,6.8,2023-06-06
0.0,25.0,14.4,20.0,10.8,22.3,38463.21,18.53,4.13,0.0,0.0,0.0,3,1020.6,9.4,2023-06-07
0.9,23.5,16.1,19.2,11.8,23.4,22283.19,13.48,3.05,5.0,0.9,0.0,51,1019.9,12.4,2023-06-08
0.0,26.9,14.8,21.6,12.0,27.0,57600.0,25.54,5.43,0.0,0.0,0.0,3,1016.7,11.4,2023-06-09
2.5,25.2,16.4,20.7,19.7,40.3,54450.38,22.38,4.79,5.0,2.5,0.0,55,1014.2,13.8,2023-06-10
8.3,17.4,11.4,13.8,26.3,50.0,8090.5,11.23,2.0,17.0,8.3,0.0,61,1016.9,10.8,2023-06-11
1.1,20.0,11.1,14.9,18.5,37.1,21600.0,15.74,3.47,2.0,1.1,0.0,53,1017.1,8.5,2023-06-12
0.1,18.8,12.9,15.5,15.1,29.5,9575.94,13.62,2.99,1.0,0.1,0.0,51,1015.8,9.1,2023-06-13
0.2,23.7,12.5,18.2,14.1,29.5,38874.48,21.93,4.18,2.0,0.2,0.0,51,1014.8,12.7,2023-06-14
0.3,25.5,15.9,20.8,14.0,29.9,48553.03,23.94,4.72,1.0,0.3,0.0,51,1014.5,14.7,2023-06-15
0.0,27.6,15.5,22.3,13.7,28.8,50210.43,26.74,5.71,0.0,0.0,0.0,3,1012.5,13.3,2023-06-16
0.0,27.9,14.6,22.6,13.4,28.1,50807.25,23.12,5.43,0.0,0.0,0.0,3,1010.9,10.8,2023-06-17
0.0,29.0,18.0,23.8,10.2,23.0,35956.8,18.01,4.78,0.0,0.0,0.0,3,1012.4,11.0,2023-06-18
0.0,29.0,18.0,23.8,12.0,27.7,57600.0,25.35,5.94,0.0,0.0,0.0,3,1013.6,11.3,2023-06-19
0.9,28.0,16.6,22.0,15.4,53.3,36905.85,21.75,4.6,4.0,0.9,0.0,53,1014.9,15.2,2023-06-20
1.1,26.2,15.9,21.5,12.2,27.7,54701.26,25.7,4.96,1.0,1.1,0.0,55,1016.7,15.6,2023-06-21
0.0,29.4,18.5,24.1,10.0,18.0,57557.9,26.61,5.56,0.0,0.0,0.0,3,1018.4,13.4,2023-06-22
1.0,30.1,20.0,25.3,15.1,36.0,53947.52,24.08,5.81,5.0,1.0,0.0,51,1014.3,15.8,2023-06-23
10.4,27.4,19.9,23.2,15.8,33.8,42430.54,20.01,4.03,8.0,10.4,0.0,63,1013.2,18.0,2023-06-24
13.6,22.5,18.4,20.1,11.8,25.2,24092.5,14.38,2.7,17.0,13.6,0.0,65,1012.5,17.4,2023-06-25
3.1,20.7,15.6,18.1,24.7,46.8,54282.55,22.2,3.73,10.0,3.1,0.0,53,1009.9,14.1,2023-06-26
0.8,22.2,12.6,17.7,15.1,31.7,45917.19,20.61,3.85,2.0,0.8,0.0,53,1008.5,11.3,2023-06-27
1.7,21.5,15.3,18.3,25.0,48.6,46800.0,24.94,4.92,9.0,1.7,0.0,53,1006.5,11.1,2023-06-28
4.9,20.1,14.1,16.9,24.1,44.6,35082.17,16.8,3.35,15.0,4.9,0.0,61,1005.1,12.3,2023-06-29
5.5,23.5,15.1,19.3,26.2,53.3,56526.46,21.9,4.15,10.0,5.5,0.0,63,1005.5,14.6,2023-06-30
0.0,26.6,15.9,21.6,16.2,29.9,48943.52,22.91,4.96,0.0,0.0,0.0,3,1006.5,14.1,2023-07-01
2.1,29.0,17.3,23.3,18.9,41.0,57600.0,24.74,5.37,5.0,2.1,0.0,61,1005.4,16.4,2023-07-02
0.7,26.3,18.5,22.6,12.7,28.4,56953.11,24.6,5.04,4.0,0.7,0.0,51,1010.3,15.2,2023-07-03
0.0,29.0,16.6,23.6,15.1,29.5,57600.0,25.17,5.64,0.0,0.0,0.0,3,1015.6,11.5,2023-07-04
0.0,29.2,18.8,23.4,13.8,25.9,32329.69,19.26,4.47,0.0,0.0,0.0,3,1016.6,15.2,2023-07-05
4.8,31.2,18.5,24.7,10.6,25.9,44730.48,22.94,4.96,6.0,4.8,0.0,61,1014.6,18.0,2023-07-06
23.8,25.2,19.2,21.6,21.3,40.3,23929.92,15.61,3.04,15.0,23.8,0.0,65,1014.5,19.0,2023-07-07
5.4,23.0,18.1,19.5,28.8,52.9,3729.03,8.99,2.67,12.0,5.4,0.0,61,1015.2,15.1,2023-07-08
0.0,24.5,16.2,20.5,26.4,50.0,52339.33,25.59,5.77,0.0,0.0,0.0,3,1014.7,11.7,2023-07-09
0.5,23.4,15.3,19.4,21.9,43.2,54055.38,23.51,4.94,4.0,0.5,0.0,51,1013.9,11.6,2023-07-10
0.7,22.4,14.0,18.1,16.3,33.5,56229.75,24.29,4.54,6.0,0.7,0.0,51,1013.6,11.3,2023-07-11
0.0,23.0,12.9,18.6,14.5,29.5,51211.66,22.11,4.57,0.0,0.0,0.0,3,1015.0,8.8,2023-07-12
0.0,29.5,15.9,23.1,22.0,45.4,43975.24,20.55,4.84,0.0,0.0,0.0,3,1011.8,14.6,2023-07-13
3.9,25.8,18.1,21.9,24.7,45.7,37836.45,19.49,4.27,7.0,3.9,0.0,61,1011.4,15.9,2023-07-14
0.0,26.1,15.7,21.2,17.0,33.8,53572.96,25.33,5.43,0.0,0.0,0.0,3,1016.8,12.2,2023-07-15
0.0,28.6,14.4,22.9,12.0,25.6,52658.5,24.39,5.29,0.0,0.0,0.0,3,1018.1,11.2,2023-07-16
1.2,31.9,18.0,24.8,9.9,22.0,51920.73,24.97,5.32,2.0,1.2,0.0,55,1016.6,15.5,2023-07-17
16.2,26.8,18.8,22.7,24.4,49.0,32928.24,17.67,4.13,10.0,16.2,0.0,63,1012.5,16.4,2023-07-18
0.0,24.9,14.3,20.0,17.9,35.6,54123.31,23.17,4.77,0.0,0.0,0.0,3,1012.1,11.1,2023-07-19
1.8,27.8,14.3,20.9,19.1,34.6,41100.58,22.91,4.92,2.0,1.8,0.0,55,1008.5,13.1,2023-07-20
0.9,23.6,15.1,19.2,16.9,33.8,48083.53,22.31,4.34,6.0,0.9,0.0,51,1011.8,12.6,2023-07-21
29.2,18.1,14.9,17.0,20.4,37.1,0.0,3.24,0.9,13.0,29.2,0.0,63,1012.8,14.6,2023-07-22
0.4,23.0,14.4,18.7,15.6,34.6,52264.76,22.49,4.09,4.0,0.4,0.0,51,1014.1,13.7,2023-07-23
0.0,27.6,13.9,21.4,18.4,37.1,45773.3,24.29,5.47,0.0,0.0,0.0,3,1012.2,12.8,2023-07-24
0.1,30.9,19.2,24.7,20.5,41.4,47701.62,22.49,5.56,1.0,0.1,0.0,51,1004.5,15.8,2023-07-25
16.2,26.2,19.9,23.3,24.9,43.6,41237.49,20.67,4.71,8.0,16.2,0.0,63,1001.2,16.9,2023-07-26
6.3,24.0,17.1,20.0,25.6,46.4,19247.58,13.12,2.81,10.0,6.3,0.0,63,1002.3,16.9,2023-07-27
0.0,23.4,15.2,18.8,24.2,45.7,49331.52,23.21,4.76,0.0,0.0,0.0,3,1007.7,11.3,2023-07-28
0.5,25.0,16.2,20.4,16.1,34.6,51604.74,23.27,4.47,3.0,0.5,0.0,51,1009.3,14.3,2023-07-29
7.4,26.4,14.4,20.3,13.0,31.3,43200.0,19.61,3.65,4.0,7.4,0.0,63,1010.4,16.4,2023-07-30
2.3,24.7,17.0,20.6,9.7,22.0,25873.72,15.57,2.97,6.0,2.3,0.0,55,1009.5,17.4,2023-07-31
0.2,26.5,17.1,21.9,8.9,19.1,48737.51,23.43,4.49,2.0,0.2,0.0,51,1009.3,16.7,2023-08-01
9.1,27.8,17.5,21.7,22.5,48.2,41494.95,19.71,3.83,2.0,9.1,0.0,65,1006.6,18.0,2023-08-02
0.0,26.9,16.8,21.7,11.2,23.8,38708.91,21.34,4.27,0.0,0.0,0.0,3,1009.1,16.1,2023-08-03
0.3,31.1,19.0,25.2,13.7,29.5,47588.34,23.62,5.31,2.0,0.3,0.0,51,1012.6,17.5,2023-08-04
0.0,31.5,21.2,26.6,20.9,40.3,50400.0,24.51,6.11,0.0,0.0,0.0,0,1014.5,18.3,2023-08-05
0.0,33.8,22.0,28.0,31.5,60.1,50400.0,24.42,7.65,0.0,0.0,0.0,1,1007.1,17.2,2023-08-06
5.6,28.0,18.1,23.0,27.1,52.9,34159.6,15.49,4.25,6.0,5.6,0.0,61,1001.3,15.8,2023-08-07
0.3,22.2,14.0,18.6,12.6,27.7,37254.8,18.35,3.67,2.0,0.3,0.0,51,1012.5,11.9,2023-08-08
0.0,23.8,13.2,18.9,9.7,24.1,50400.0,21.36,4.18,0.0,0.0,0.0,3,1017.8,10.2,2023-08-09
0.0,24.3,13.4,19.4,15.2,27.4,42475.63,20.53,4.43,0.0,0.0,0.0,3,1020.5,10.5,2023-08-10
0.1,25.0,16.4,20.9,19.8,39.2,47977.32,21.09,4.74,1.0,0.1,0.0,51,1017.3,13.0,2023-08-11
0.1,24.0,15.4,20.0,24.5,48.2,50341.39,19.91,4.43,1.0,0.1,0.0,51,1016.7,12.8,2023-08-12
0.0,26.7,14.9,20.6,16.5,33.8,50400.0,22.04,4.81,0.0,0.0,0.0,2,1019.0,11.7,2023-08-13
0.0,30.5,14.9,23.1,8.9,21.2,50400.0,23.28,4.78,0.0,0.0,0.0,3,1021.7,13.9,2023-08-14
0.2,31.7,17.8,25.3,8.9,17.6,50400.0,22.52,4.85,2.0,0.2,0.0,51,1022.8,15.8,2023-08-15
0.0,30.4,19.5,25.0,14.8,31.3,50400.0,22.49,5.19,0.0,0.0,0.0,1,1023.0,16.3,2023-08-16
0.0,28.2,17.3,23.3,15.0,31.7,50400.0,22.89,5.04,0.0,0.0,0.0,0,1021.8,15.0,2023-08-17
0.0,30.0,16.9,24.0,15.6,32.0,49287.52,20.77,4.98,0.0,0.0,0.0,3,1021.9,14.6,2023-08-18
0.0,31.6,18.2,25.5,13.0,27.4,50400.0,21.09,4.73,0.0,0.0,0.0,1,1021.1,16.6,2023-08-19
0.0,31.3,20.2,25.9,9.1,18.4,50400.0,20.9,4.5,0.0,0.0,0.0,1,1018.6,17.4,2023-08-20
0.5,29.0,20.1,24.4,14.3,32.4,50360.2,19.35,4.23,2.0,0.5,0.0,51,1016.6,18.4,2023-08-21
